CustomerID,Amount,Frequency,Recency,labels3
13926.0,223.85000000000002,1,22,0
13927.0,348.99,1,74,0
13928.0,464.56999999999994,4,10,0
13929.0,842.6500000000001,2,168,1
13930.0,337.3399999999999,2,57,0
13931.0,1237.5300000000002,2,95,0
13932.0,307.4,1,294,1
13933.0,608.7899999999998,2,108,0
13934.0,922.0999999999997,1,263,1
13936.0,376.58,1,179,1
13937.0,158.85,1,168,1
13938.0,71.66,1,34,0
13939.0,568.5499999999998,3,22,0
13940.0,839.1400000000002,4,16,0
13941.0,5112.96,5,21,0
13946.0,561.57,3,78,0
13947.0,90.6,1,64,0
13948.0,101.99999999999999,1,360,1
13949.0,2427.3199999999974,6,2,0
13950.0,745.0600000000001,4,10,0
13951.0,674.4499999999998,3,175,1
13952.0,3251.071,2,217,1
13953.0,3515.6800000000003,7,6,0
13954.0,439.92,2,0,0
13955.0,322.96,2,153,1
13956.0,1026.4200000000003,5,4,0
13959.0,598.1999999999999,3,78,0
13960.0,230.22,2,20,0
13962.0,169.55,2,21,0
13963.0,664.54,4,307,1
13967.0,80.7,1,145,1
13969.0,9053.940000000002,18,6,0
13971.0,2758.26,8,18,0
13972.0,190.25000000000009,2,70,0
13973.0,264.7,1,286,1
13974.0,413.59,1,48,0
13975.0,2526.2799999999993,6,30,0
13976.0,357.9800000000001,1,206,1
13978.0,196.79,2,14,0
13979.0,869.8700000000001,1,72,0
13980.0,200.14000000000001,1,59,0
13982.0,1871.81,4,38,0
13983.0,2603.43,12,29,0
13984.0,920.5100000000001,5,26,0
13985.0,7060.130000000006,15,3,0
13986.0,320.46000000000004,1,16,0
13988.0,4147.960000000001,6,19,0
13989.0,1266.0799999999997,2,65,0
13990.0,311.3,1,212,1
13991.0,855.9699999999999,6,11,0
13992.0,76.8,1,29,0
13993.0,3466.36,9,42,0
13994.0,2313.140000000001,6,3,0
13995.0,1393.6899999999996,5,14,0
13999.0,3901.8100000000036,12,9,0
14000.0,635.6600000000001,1,210,1
14001.0,2043.08,3,45,0
14002.0,529.73,2,133,0
14004.0,4582.639999999999,7,42,0
14005.0,2874.7200000000007,5,9,0
14006.0,962.1899999999999,3,115,0
14009.0,695.6099999999999,2,197,1
14012.0,328.8,1,277,1
14013.0,473.02,3,109,0
14014.0,505.18000000000006,1,76,0
14015.0,917.34,1,52,0
14019.0,1421.6100000000004,3,46,0
14020.0,642.8000000000001,2,16,0
14021.0,631.9000000000001,3,154,1
14022.0,440.0,1,224,1
14023.0,584.0699999999998,2,6,0
14024.0,327.7,2,121,0
14027.0,104.82000000000002,1,60,0
14029.0,467.65999999999997,2,62,0
14030.0,2360.0899999999997,8,17,0
14031.0,17286.859999999997,19,6,0
14032.0,2975.5900000000006,11,1,0
14034.0,651.8200000000002,3,21,0
14035.0,1428.0200000000002,5,28,0
14036.0,626.6499999999999,1,284,1
14037.0,147.20000000000005,2,175,1
14038.0,1560.379999999999,3,77,0
14039.0,152.2,1,32,0
14040.0,3614.9199999999996,12,40,0
14041.0,141.41,1,265,1
14044.0,652.8199999999993,4,26,0
14045.0,1659.75,4,108,0
14046.0,154.98999999999998,1,283,1
14047.0,1308.61,5,8,0
14048.0,409.9299999999999,1,304,1
14049.0,5681.719999999997,4,16,0
14050.0,746.3600000000001,2,31,0
14051.0,15610.389999999989,23,0,0
14052.0,225.35999999999993,1,19,0
14053.0,260.25,2,123,0
14054.0,92.46,1,64,0
14055.0,725.6400000000001,1,105,0
14056.0,8214.64999999998,23,0,0
14057.0,6217.960000000002,17,23,0
14059.0,183.59999999999997,1,266,1
14060.0,6140.419999999998,19,4,0
14062.0,10464.85,12,9,0
14064.0,1353.7400000000002,5,28,0
14066.0,152.55,1,266,1
14067.0,374.69999999999993,2,63,0
14068.0,265.85,1,319,1
14071.0,1438.820000000003,8,3,0
14073.0,151.04,1,31,0
14075.0,942.2599999999998,3,4,0
14076.0,122.46999999999997,1,128,0
14077.0,499.41999999999996,5,40,0
14078.0,1049.3700000000003,6,101,0
14079.0,375.09999999999997,1,124,0
14080.0,45.599999999999994,1,32,0
14081.0,934.5200000000001,2,301,1
14082.0,182.24999999999997,1,364,1
14083.0,1018.4299999999998,9,3,0
14085.0,4448.539999999997,18,1,0
14087.0,194.42,1,2,0
14088.0,50491.81,13,9,0
14089.0,161.0,1,56,0
14090.0,76.32000000000001,1,324,1
14092.0,4076.910000000003,14,7,0
14093.0,442.8499999999999,1,11,0
14096.0,65164.78999999966,17,3,2
14098.0,147.34999999999997,1,36,0
14099.0,3104.1700000000005,11,15,0
14100.0,194.9,1,137,1
14101.0,5976.79,6,73,0
14102.0,1360.2800000000002,5,4,0
14104.0,216.20999999999998,2,153,1
14105.0,1266.2300000000002,1,238,1
14107.0,2703.23,7,51,0
14108.0,597.9100000000001,2,30,0
14109.0,144.2,1,72,0
14110.0,5683.149999999999,12,3,0
14111.0,692.85,4,13,0
14112.0,2915.1499999999974,7,22,0
14113.0,1840.4200000000005,4,3,0
14114.0,386.53,2,273,1
14116.0,1382.7400000000002,5,19,0
14117.0,90.0,1,143,1
14121.0,2780.1499999999996,4,3,0
14124.0,419.58000000000004,1,83,0
14125.0,2740.4300000000017,3,10,0
14126.0,706.1300000000001,3,7,0
14127.0,709.7099999999996,3,122,0
14128.0,637.5000000000001,2,60,0
14129.0,1123.86,5,1,0
14130.0,483.85999999999996,1,318,1
14132.0,3586.030000000001,11,1,0
14133.0,605.6399999999999,3,129,0
14135.0,4690.31,15,1,0
14138.0,982.3800000000005,2,1,0
14139.0,415.81999999999994,1,45,0
14140.0,935.0499999999996,2,3,0
14141.0,915.1300000000002,4,2,0
14142.0,311.81000000000006,1,372,1
14143.0,115.8,1,133,0
14145.0,3742.2,4,46,0
14146.0,4190.999999999999,5,8,0
14147.0,483.4,2,77,0
14148.0,157.2,1,233,1
14149.0,446.62000000000006,1,220,1
14150.0,658.6400000000001,2,35,0
14152.0,621.2900000000002,2,74,0
14154.0,1345.6200000000003,2,238,1
14155.0,118.75,1,265,1
14157.0,432.88000000000017,2,19,0
14158.0,507.66000000000014,1,39,0
14159.0,4693.00999999999,11,19,0
14161.0,1110.52,3,215,1
14162.0,289.36000000000007,2,173,1
14163.0,2445.9100000000008,4,86,0
14164.0,1631.7700000000002,2,70,0
14165.0,122.53999999999999,1,275,1
14167.0,574.8399999999999,4,38,0
14171.0,363.78999999999996,1,97,0
14173.0,450.84000000000003,4,10,0
14174.0,134.46,1,32,0
14175.0,3222.3000000000006,3,59,0
14176.0,576.9,4,296,1
14177.0,559.4100000000001,4,85,0
14178.0,1620.93,7,8,0
14179.0,719.7799999999997,2,40,0
14180.0,4748.519999999998,25,10,0
14184.0,452.89,1,66,0
14185.0,197.65,1,330,1
14188.0,2054.3599999999997,6,30,0
14189.0,4654.079999999998,15,1,0
14191.0,4684.760000000001,13,1,0
14193.0,853.3900000000001,2,67,0
14194.0,11349.519999999986,21,4,0
14195.0,1011.9999999999998,2,201,1
14196.0,335.52,1,106,0
14198.0,701.3999999999999,4,17,0
14199.0,185.39999999999998,1,217,1
14201.0,747.4399999999999,7,59,0
14204.0,161.02999999999997,1,1,0
14205.0,466.70000000000005,2,16,0
14206.0,328.1599999999999,1,238,1
14208.0,151.73999999999998,1,94,0
14209.0,2073.4300000000003,6,10,0
14210.0,1905.8400000000001,6,105,0
14211.0,2241.1000000000004,9,52,0
14212.0,1070.48,1,89,0
14214.0,1004.3799999999997,5,30,0
14215.0,1789.7200000000005,6,11,0
14216.0,1839.3,4,2,0
14217.0,2004.9800000000002,17,1,0
14218.0,169.48000000000002,1,42,0
14219.0,89.94,1,3,0
14220.0,632.4,2,246,1
14221.0,3432.7999999999993,9,41,0
14222.0,683.17,1,176,1
14223.0,991.13,3,91,0
14224.0,1050.1200000000001,4,109,0
14226.0,2232.19,5,28,0
14227.0,3350.9600000000014,10,25,0
14229.0,1547.2,3,51,0
14231.0,925.71,3,183,1
14232.0,2048.0700000000006,5,42,0
14233.0,1462.7200000000007,4,48,0
14234.0,775.4600000000004,4,21,0
14235.0,3144.8599999999997,5,74,0
14236.0,490.86,2,80,0
14237.0,161.00000000000003,1,372,1
14238.0,146.85,1,325,1
14239.0,2380.8500000000017,11,42,0
14240.0,890.3400000000005,2,29,0
14241.0,213.70000000000002,1,183,1
14242.0,280.55,2,234,1
14243.0,2588.769999999999,10,8,0
14245.0,1693.4499999999996,2,219,1
14246.0,1474.0600000000006,3,110,0
14247.0,136.77,1,277,1
14248.0,302.58,1,317,1
14250.0,1904.0500000000002,3,6,0
14251.0,2879.7000000000003,5,1,0
14256.0,969.06,2,259,1
14257.0,3099.72,5,63,0
14258.0,12669.979999999996,9,8,0
14259.0,120.0,1,141,1
14261.0,1163.4499999999998,2,50,0
14262.0,2618.230000000001,8,7,0
14264.0,333.97,2,154,1
14267.0,1516.2399999999998,3,162,1
14270.0,492.6499999999999,1,331,1
14271.0,112.32000000000002,1,225,1
14272.0,437.96000000000004,2,73,0
14273.0,559.9700000000001,4,50,0
14276.0,1119.7399999999998,3,98,0
14280.0,134.04,1,196,1
14282.0,3729.3400000000042,15,2,0
14284.0,595.2500000000001,2,30,0
14285.0,1910.0100000000004,4,20,0
14286.0,4628.749999999998,3,23,0
14287.0,176.63,3,7,0
14288.0,426.6,1,212,1
14289.0,911.2599999999999,6,8,0
14290.0,2314.6499999999996,5,10,0
14291.0,3883.249999999998,11,1,0
14292.0,4871.9299999999985,9,7,0
14293.0,1046.5599999999993,4,2,0
14295.0,166.2,1,39,0
14297.0,1305.3299999999997,4,17,0
14298.0,51527.299999999974,44,7,2
14299.0,3965.6199999999953,9,7,0
14300.0,43.2,1,18,0
14301.0,640.14,1,116,0
14304.0,383.45000000000005,1,222,1
14305.0,1858.9599999999998,3,70,0
14306.0,2093.3199999999997,2,50,0
14307.0,2995.7200000000007,6,88,0
14309.0,2352.530000000001,9,7,0
14311.0,310.26,1,242,1
14312.0,1611.5899999999995,6,46,0
14314.0,120.0,1,106,0
14315.0,2481.129999999999,6,44,0
14317.0,508.58,1,64,0
14320.0,477.7900000000001,2,206,1
14321.0,1530.749999999999,5,10,0
14323.0,605.0600000000002,2,114,0
14326.0,183.85,1,241,1
14327.0,311.65000000000003,1,162,1
14329.0,5014.840000000004,7,16,0
14331.0,462.65999999999997,2,123,0
14332.0,866.3099999999998,3,22,0
14333.0,415.2,1,67,0
14334.0,2552.2100000000005,8,16,0
14336.0,1614.9100000000008,4,16,0
14338.0,588.2199999999999,2,160,1
14339.0,309.52,1,242,1
14340.0,134.7,1,218,1
14341.0,2182.2799999999984,8,44,0
14342.0,668.5600000000002,4,20,0
14344.0,889.9300000000002,8,126,0
14345.0,108.97999999999999,1,38,0
14346.0,1021.5800000000002,2,120,0
14348.0,409.57,1,259,1
14349.0,133.50000000000006,1,9,0
14350.0,282.92999999999995,1,273,1
14351.0,51.0,1,164,1
14352.0,1078.96,4,156,1
14353.0,90.6,1,214,1
14354.0,163.62,2,5,0
14355.0,174.4,1,365,1
14356.0,701.23,2,79,0
14357.0,225.77000000000012,1,42,0
14359.0,912.1800000000002,3,18,0
14360.0,2128.23,4,31,0
14362.0,161.20000000000002,1,21,0
14364.0,3717.349999999999,8,108,0
14367.0,9261.520000000006,16,7,0
14368.0,155.00000000000003,1,319,1
14371.0,100.5,1,294,1
14373.0,76.55,1,357,1
14375.0,257.67999999999995,1,184,1
14377.0,617.05,2,190,1
14379.0,348.1,2,43,0
14381.0,202.6800000000001,1,51,0
14382.0,626.07,1,25,0
14383.0,1247.6899999999998,3,37,0
14385.0,202.11,3,8,0
14386.0,142.4,1,296,1
14387.0,1770.5600000000013,3,32,0
14388.0,3212.8400000000015,8,9,0
14389.0,1043.46,2,64,0
14390.0,4652.8200000000015,9,9,0
14393.0,67.94999999999999,1,217,1
14395.0,3507.710000000001,9,1,0
14396.0,487.99,2,64,0
14397.0,2612.960000000001,19,2,0
14400.0,574.7,1,148,1
14401.0,4051.4799999999987,13,3,0
14403.0,1475.8100000000002,4,129,0
14404.0,1474.3200000000004,6,33,0
14406.0,156.75,1,118,0
14407.0,2157.7299999999996,6,106,0
14408.0,2606.53,7,10,0
14409.0,2059.45,6,70,0
14410.0,1105.0699999999986,9,91,0
14411.0,1063.0,1,310,1
14412.0,770.0300000000002,2,42,0
14413.0,122.7,1,361,1
14414.0,1496.9800000000005,7,91,0
14415.0,5900.279999999999,13,0,0
14416.0,490.22,2,21,0
14418.0,1937.2500000000002,3,3,0
14419.0,1058.0600000000002,6,10,0
14420.0,387.52,1,98,0
14421.0,813.11,2,56,0
14422.0,4263.64,6,0,0
14423.0,265.2,1,217,1
14424.0,322.08,1,17,0
14426.0,4481.670000000001,10,23,0
14427.0,363.34000000000003,2,49,0
14428.0,1244.8300000000004,5,6,0
14431.0,470.35999999999996,1,302,1
14432.0,2255.5099999999984,6,9,0
14434.0,1372.8,6,21,0
14436.0,89.06,1,98,0
14437.0,63.0,1,365,1
14438.0,131.9,1,305,1
14440.0,2357.6800000000003,5,7,0
14441.0,1712.8900000000008,4,0,0
14443.0,1420.2000000000005,4,53,0
14446.0,1039.5800000000008,4,0,0
14447.0,1163.2300000000005,5,18,0
14448.0,375.35,2,8,0
14449.0,907.0999999999999,4,18,0
14450.0,483.25,3,180,1
14451.0,662.5900000000001,2,59,0
14452.0,264.44000000000005,2,10,0
14453.0,119.93000000000002,1,189,1
14456.0,3062.3999999999983,9,4,0
14457.0,113.64,1,310,1
14459.0,1837.9199999999996,1,154,1
14460.0,434.34,3,109,0
14461.0,2103.059999999999,3,147,1
14462.0,2004.0200000000004,11,65,0
14463.0,529.62,3,97,0
14465.0,1058.6200000000008,3,246,1
14466.0,2272.4000000000015,7,28,0
14467.0,598.7599999999999,4,17,0
14470.0,461.19000000000005,2,11,0
14472.0,1936.8400000000013,8,103,0
14473.0,234.34,2,73,0
14474.0,547.6600000000001,1,45,0
14475.0,925.8499999999998,3,71,0
14476.0,215.7,1,256,1
14477.0,1309.6000000000001,4,19,0
14479.0,316.24999999999994,2,253,1
14480.0,279.05,1,10,0
14481.0,636.5100000000001,2,164,1
14482.0,2068.150000000001,6,17,0
14483.0,137.10000000000002,1,281,1
14484.0,321.91999999999996,1,49,0
14485.0,165.75000000000003,1,38,0
14487.0,1196.3300000000002,6,26,0
14488.0,1064.2800000000002,1,67,0
14489.0,463.38000000000005,1,206,1
14491.0,340.93,2,174,1
14493.0,2383.2400000000002,5,6,0
14494.0,139.56,1,25,0
14495.0,123.79999999999998,2,50,0
14496.0,538.8100000000001,2,311,1
14497.0,475.3699999999999,1,308,1
14498.0,1957.3200000000004,5,42,0
14499.0,815.32,3,25,0
14500.0,356.85,3,87,0
14501.0,251.20999999999998,2,183,1
14502.0,2470.6699999999996,11,19,0
14503.0,3543.2600000000016,6,2,0
14504.0,673.2599999999995,4,46,0
14505.0,5905.639999999987,8,16,0
14506.0,2012.1700000000012,5,16,0
14507.0,1383.1799999999994,6,23,0
14508.0,276.41999999999996,2,21,0
14511.0,1314.8099999999997,5,10,0
14512.0,275.28,2,187,1
14513.0,455.59000000000003,3,100,0
14514.0,1055.35,3,60,0
14515.0,2102.0899999999997,6,17,0
14517.0,330.45,2,32,0
14518.0,174.37,1,63,0
14520.0,270.6,2,1,0
14522.0,974.54,4,23,0
14523.0,241.09000000000003,1,107,0
14524.0,1867.6800000000007,9,31,0
14525.0,4332.199999999996,9,19,0
14527.0,8508.81999999996,55,2,0
14528.0,364.22,1,36,0
14529.0,620.0399999999998,3,59,0
14530.0,2925.910000000001,6,25,0
14532.0,932.8499999999997,4,235,1
14533.0,1949.7200000000007,7,24,0
14534.0,4447.049999999999,18,2,0
14535.0,2864.190000000005,3,59,0
14536.0,171.8,1,259,1
14537.0,355.5600000000001,1,57,0
14538.0,388.2499999999999,2,64,0
14539.0,537.48,2,15,0
14540.0,996.26,3,9,0
14541.0,1461.6499999999999,8,58,0
14542.0,103.25000000000001,1,185,1
14543.0,3630.330000000001,16,28,0
14544.0,2024.4500000000005,2,23,0
14546.0,2578.0900000000024,5,4,0
14547.0,4007.539999999999,8,3,0
14548.0,652.8,2,150,1
14549.0,289.2399999999999,1,310,1
14550.0,765.6200000000001,2,10,0
14551.0,186.23000000000002,2,17,0
14552.0,165.07000000000005,1,151,1
14553.0,859.27,5,18,0
14554.0,2381.040000000002,4,9,0
14555.0,324.14000000000004,2,56,0
14557.0,788.3800000000001,1,84,0
14560.0,2237.7700000000013,22,6,0
14561.0,1080.7600000000004,3,75,0
14562.0,5074.769999999998,18,3,0
14565.0,3099.1200000000017,4,95,0
14567.0,1530.3600000000006,2,56,0
14569.0,227.39,1,0,0
14570.0,218.05999999999992,2,280,1
14572.0,2832.840000000001,7,2,0
14573.0,1653.4200000000017,9,179,1
14576.0,35.400000000000006,1,371,1
14577.0,859.7100000000011,4,12,0
14578.0,168.63,1,2,0
14581.0,138.6,1,16,0
14582.0,114.11,1,40,0
14583.0,1052.5500000000004,5,5,0
14584.0,1042.2599999999995,4,168,1
14585.0,157.05,1,49,0
14586.0,237.35999999999996,1,276,1
14587.0,1601.1400000000008,9,18,0
14589.0,39.75,1,371,1
14591.0,1447.140000000001,4,14,0
14592.0,570.4599999999998,3,34,0
14593.0,617.9900000000001,3,21,0
14594.0,379.82999999999987,2,6,0
14595.0,1740.6000000000001,6,19,0
14597.0,883.1500000000002,2,10,0
14598.0,221.97000000000003,1,43,0
14600.0,393.3299999999999,1,305,1
14601.0,213.96000000000004,1,10,0
14603.0,660.0,1,274,1
14606.0,12156.65000000007,93,0,2
14607.0,16569.5,14,15,0
14608.0,1785.1499999999999,4,3,0
14609.0,601.5600000000001,4,71,0
14616.0,406.08000000000004,3,242,1
14618.0,553.44,3,8,0
14619.0,394.43999999999994,1,245,1
14620.0,412.78,2,205,1
14621.0,1788.36,5,0,0
14622.0,320.58,1,184,1
14623.0,889.2499999999999,5,31,0
14624.0,225.84999999999997,2,56,0
14625.0,899.63,2,195,1
14626.0,2791.2699999999995,4,23,0
14628.0,671.96,2,90,0
14629.0,959.0100000000001,2,3,0
14631.0,1006.9799999999998,3,50,0
14632.0,114.55999999999999,1,262,1
14633.0,344.9000000000001,1,265,1
14636.0,609.8500000000001,2,35,0
14638.0,443.6,1,50,0
14639.0,2984.4900000000025,6,51,0
14640.0,2125.079999999999,6,23,0
14641.0,110.46,1,21,0
14642.0,96.12,1,58,0
14643.0,693.8100000000001,2,169,1
14644.0,830.76,2,67,0
14645.0,597.09,2,156,1
14647.0,243.21999999999994,1,200,1
14649.0,1417.2899999999997,4,4,0
14651.0,654.5999999999998,2,66,0
14652.0,114.18000000000002,1,76,0
14653.0,1947.5499999999997,7,0,0
14655.0,1932.23,4,7,0
14656.0,291.04999999999984,2,168,1
14657.0,848.22,4,17,0
14658.0,247.14999999999998,2,4,0
14659.0,2529.930000000001,9,8,0
14660.0,285.73999999999995,2,86,0
14661.0,107.95,1,26,0
14662.0,771.1700000000003,4,28,0
14664.0,637.89,2,19,0
14665.0,1835.7000000000003,5,60,0
14666.0,195.24999999999997,1,23,0
14667.0,9241.200000000004,25,10,0
14669.0,1269.9900000000002,3,241,1
14670.0,411.5300000000001,2,279,1
14672.0,765.55,2,234,1
14673.0,1736.3999999999994,5,2,0
14675.0,604.7499999999999,1,15,0
14676.0,2548.24,6,30,0
14680.0,28754.11,16,24,0
14681.0,498.95,3,70,0
14682.0,52.0,2,187,1
14684.0,1236.2800000000013,5,25,0
14687.0,628.3799999999999,1,106,0
14688.0,5630.869999999997,21,7,0
14689.0,112.80000000000001,1,208,1
14690.0,371.7,2,43,0
14691.0,2114.3299999999995,5,30,0
14692.0,591.5500000000001,4,136,0
14693.0,172.9,1,263,1
14696.0,2078.95,7,3,0
14697.0,188.60999999999996,2,217,1
14698.0,1250.7600000000014,5,1,0
14699.0,109.12999999999998,1,213,1
14700.0,2235.2999999999997,3,31,0
14701.0,2549.369999999999,9,10,0
14702.0,3292.139999999998,17,0,0
14703.0,318.1699999999999,1,14,0
14704.0,1546.9099999999999,9,10,0
14705.0,179.0,1,198,1
14708.0,1126.37,3,2,0
14709.0,4921.040000000007,13,14,0
14710.0,606.1300000000002,4,13,0
14711.0,2868.7999999999965,11,9,0
14712.0,917.07,3,28,0
14713.0,2666.36,11,8,0
14714.0,160.19,1,23,0
14715.0,867.3800000000001,4,24,0
14716.0,329.6799999999999,2,42,0
14719.0,1602.1300000000008,5,1,0
14720.0,663.8100000000003,3,5,0
14722.0,187.91999999999996,1,146,1
14723.0,1158.3,6,9,0
14725.0,718.08,1,24,0
14727.0,268.58,1,273,1
14729.0,313.48999999999995,1,373,1
14730.0,2005.0600000000063,8,0,0
14731.0,380.0199999999999,3,46,0
14732.0,2702.49,8,7,0
14733.0,9585.909999999998,12,15,0
14735.0,6065.69,32,3,0
14737.0,1164.55,3,3,0
14738.0,1314.4499999999998,7,42,0
14739.0,3902.28,7,3,0
14740.0,1448.2099999999994,3,196,1
14741.0,1400.3400000000004,6,11,0
14744.0,1099.98,7,15,0
14745.0,1220.2600000000002,5,112,0
14747.0,328.2,1,248,1
14748.0,1415.7499999999995,5,28,0
14752.0,389.63999999999993,1,43,0
14753.0,563.15,1,86,0
14754.0,638.0500000000001,2,44,0
14755.0,5010.279999999999,11,9,0
14756.0,738.9599999999998,1,14,0
14757.0,420.5,1,74,0
14758.0,1484.0599999999995,4,144,0
14759.0,1625.9699999999993,3,4,0
14760.0,89.2,1,296,1
14761.0,255.90000000000003,2,58,0
14762.0,300.52,1,263,1
14764.0,278.3,1,46,0
14765.0,254.10999999999996,3,28,0
14766.0,2473.37,6,7,0
14768.0,192.60000000000002,2,16,0
14769.0,10674.750000000007,8,2,0
14770.0,876.4199999999997,2,231,1
14772.0,139.26,1,111,0
14775.0,1011.9,3,57,0
14776.0,2538.299999999999,11,50,0
14778.0,730.8599999999999,2,126,0
14779.0,386.1499999999999,3,280,1
14780.0,447.67999999999995,2,54,0
14782.0,200.10000000000002,1,319,1
14784.0,289.99,2,25,0
14785.0,77.4,2,9,0
14788.0,679.4399999999998,2,6,0
14789.0,197.64000000000001,1,28,0
14790.0,745.0600000000001,4,16,0
14792.0,6.2,1,63,0
14793.0,228.99,1,20,0
14794.0,1319.9099999999996,7,2,0
14795.0,131.45,1,165,1
14796.0,8022.489999999978,17,0,0
14798.0,173.74,3,52,0
14799.0,157.7,1,50,0
14800.0,4339.739999999999,12,47,0
14801.0,193.1399999999999,1,60,0
14803.0,845.5500000000002,3,161,1
14804.0,353.2699999999999,1,8,0
14805.0,554.65,4,14,0
14806.0,193.39000000000004,1,74,0
14808.0,2741.169999999997,8,39,0
14810.0,2087.879999999999,11,40,0
14813.0,155.42999999999998,2,369,1
14815.0,778.5,2,36,0
14816.0,271.85,1,196,1
14817.0,1110.3399999999997,2,199,1
14818.0,657.8,3,73,0
14819.0,272.06999999999994,2,63,0
14820.0,507.2900000000001,4,20,0
14821.0,48.800000000000004,1,366,1
14823.0,321.4299999999999,3,179,1
14824.0,1127.7100000000003,4,9,0
14825.0,2226.9099999999985,12,3,0
14828.0,2139.76,3,196,1
14829.0,697.55,4,28,0
14830.0,197.13,1,52,0
14834.0,1720.3000000000004,6,17,0
14836.0,102.44999999999999,3,9,0
14837.0,1649.5000000000011,4,89,0
14840.0,62.85,1,267,1
14841.0,3295.7599999999993,6,52,0
14842.0,2824.6899999999996,4,43,0
14844.0,3189.8099999999995,4,63,0
14847.0,309.4,1,148,1
14849.0,7930.539999999996,25,21,0
14850.0,325.75,1,311,1
14851.0,511.34999999999985,2,22,0
14852.0,2836.6899999999982,6,57,0
14853.0,475.79999999999995,2,23,0
14854.0,2759.8300000000004,7,77,0
14855.0,645.6500000000001,2,118,0
14856.0,1311.3800000000006,3,35,0
14857.0,1173.1199999999997,2,59,0
14859.0,1353.739999999999,4,12,0
14860.0,170.32000000000002,1,18,0
14861.0,125.79000000000002,1,51,0
14862.0,841.2000000000002,2,25,0
14863.0,266.76,1,28,0
14865.0,52.2,2,6,0
14866.0,14389.900000000007,12,10,0
14867.0,710.2800000000001,3,185,1
14868.0,2953.590000000002,8,2,0
14869.0,725.7,2,8,0
14870.0,327.24999999999994,1,261,1
14871.0,522.3799999999997,4,2,0
14873.0,519.68,1,209,1
14875.0,1465.3200000000002,2,107,0
14878.0,1485.5400000000006,9,12,0
14880.0,706.1900000000002,3,76,0
14881.0,255.4,1,19,0
14882.0,589.7,2,26,0
14883.0,761.5900000000001,6,18,0
14885.0,765.3199999999999,1,131,0
14886.0,364.80000000000007,1,252,1
14887.0,1862.0,1,78,0
14888.0,369.2,1,206,1
14889.0,135.9,1,335,1
14890.0,125.65,1,253,1
14891.0,554.38,2,147,1
14893.0,1237.8500000000004,2,9,0
14894.0,655.7499999999999,1,84,0
14895.0,11138.710000000006,20,7,0
14896.0,468.77,2,204,1
14897.0,1366.38,4,7,0
14898.0,1303.5199999999995,6,22,0
14901.0,1421.2900000000004,9,10,0
14902.0,332.66,1,25,0
14903.0,2810.63,5,20,0
14904.0,1025.4399999999998,2,1,0
14905.0,616.1500000000001,2,157,1
14907.0,3501.0999999999976,7,2,0
14908.0,277.79999999999995,1,73,0
14910.0,434.3500000000001,4,2,0
14913.0,1227.4300000000005,4,35,0
14915.0,307.48,2,90,0
14916.0,1268.9799999999998,4,70,0
14918.0,1610.1499999999996,2,115,0
14920.0,977.77,2,212,1
14921.0,1316.0700000000004,2,29,0
14923.0,749.0999999999998,1,50,0
14924.0,310.05,1,245,1
14929.0,223.88,1,31,0
14944.0,5900.250000000002,12,29,0
14946.0,100.9,1,13,0
14947.0,290.82000000000005,2,71,0
14948.0,1101.9699999999996,6,22,0
14950.0,371.2,1,18,0
14951.0,311.69000000000005,1,78,0
14952.0,8099.489999999998,11,59,0
14953.0,289.82,1,24,0
14954.0,336.16999999999985,1,11,0
14957.0,58.49000000000001,1,252,1
14958.0,499.6799999999999,3,146,1
14959.0,695.42,4,63,0
14960.0,221.26999999999992,2,7,0
14961.0,7044.680000000002,9,10,0
14962.0,126.70000000000002,1,270,1
14963.0,1487.8000000000013,5,9,0
14964.0,206.21,1,246,1
14965.0,598.9999999999999,2,95,0
14966.0,191.3199999999999,1,14,0
14967.0,463.8,1,49,0
14968.0,147.59,1,29,0
14970.0,1592.06,4,67,0
14971.0,1116.5699999999993,3,34,0
14972.0,114.77000000000002,1,127,0
14973.0,1314.45,3,106,0
14974.0,114.39,1,36,0
14975.0,279.94,1,56,0
14976.0,790.8599999999997,7,56,0
14978.0,1931.4200000000028,5,71,0
14981.0,102.11999999999998,1,245,1
14984.0,213.26999999999998,2,18,0
14985.0,296.7499999999999,2,197,1
14987.0,326.4,2,15,0
14988.0,334.54,1,211,1
14995.0,233.23000000000005,2,38,0
14997.0,546.2,3,45,0
14998.0,429.8699999999999,2,169,1
15000.0,490.52,1,47,0
15002.0,1641.7599999999998,4,115,0
15004.0,1246.3199999999995,1,146,1
15005.0,6316.569999999991,28,15,0
15006.0,502.08999999999975,1,50,0
15007.0,156.91000000000003,1,158,1
15009.0,1261.7799999999997,3,11,0
15010.0,308.94000000000005,1,35,0
15012.0,423.0399999999996,2,53,0
15014.0,260.16999999999996,2,42,0
15016.0,170.04,1,172,1
15017.0,125.58000000000003,1,33,0
15018.0,496.21,3,38,0
15019.0,265.9999999999999,1,266,1
15021.0,1914.8200000000024,9,8,0
15022.0,905.0399999999995,4,11,0
15023.0,6802.759999999989,11,2,0
15024.0,1661.3300000000006,10,9,0
15025.0,377.01,1,32,0
15026.0,469.0,3,79,0
15027.0,1066.1499999999996,4,30,0
15028.0,627.13,4,7,0
15030.0,518.28,2,71,0
15031.0,668.14,4,3,0
15032.0,4959.0999999999985,3,255,1
15033.0,2586.670000000001,10,4,0
15034.0,4308.609999999999,8,15,0
